,Premise,Hypothesis,Label,Time Diff,Type,Prem Fixed,Temp Type
2720,4時に私の英語の授業が始まった。,4時以降私の英語の授業が始まった。,Entailment,0.0,SINGLE_day_time_24,True,Forward Past
2721,10時に私の英語の授業が始まった。,19時以前私の英語の授業が始まった。,Entailment,0.375,SINGLE_day_time_24,True,Forward Past
2722,19時に私の英語の授業が始まった。,20時以降私の英語の授業が始まった。,Contradiction,0.041666666666666664,SINGLE_day_time_24,True,Forward Past
2723,18時に私の英語の授業が始まった。,18時以前私の英語の授業が始まった。,Entailment,0.0,SINGLE_day_time_24,True,Forward Past
2724,18時に私の英語の授業が始まった。,11時以前私の英語の授業が始まった。,Contradiction,0.2916666666666667,SINGLE_day_time_24,True,Forward Past
2725,12時に、私の英語の授業が始まった。,10時以降、私の英語の授業が始まった。,Entailment,0.08333333333333333,SINGLE_day_time_24,True,Backward Past
2726,5時に、私の英語の授業が始まった。,14時以前、私の英語の授業が始まった。,Entailment,0.375,SINGLE_day_time_24,True,Backward Past
2727,14時に、私の英語の授業が始まった。,21時以前、私の英語の授業が始まった。,Entailment,0.2916666666666667,SINGLE_day_time_24,True,Backward Past
2728,14時に、私の英語の授業が始まった。,3時以前、私の英語の授業が始まった。,Contradiction,0.4583333333333333,SINGLE_day_time_24,True,Backward Past
2729,9時に、私の英語の授業が始まった。,12時以降、私の英語の授業が始まった。,Contradiction,0.125,SINGLE_day_time_24,True,Backward Past
2730,18時以前私の英語の授業が始まった。,16時以前私の英語の授業が始まった。,Neutral,0.08333333333333333,SINGLE_day_time_24,False,Forward Past
2731,18時以降私の英語の授業が始まった。,6時以前私の英語の授業が始まった。,Contradiction,0.5,SINGLE_day_time_24,False,Forward Past
2732,7時以降私の英語の授業が始まった。,4時以降私の英語の授業が始まった。,Entailment,0.125,SINGLE_day_time_24,False,Forward Past
2733,5時以前私の英語の授業が始まった。,6時以前私の英語の授業が始まった。,Entailment,0.041666666666666664,SINGLE_day_time_24,False,Forward Past
2734,11時以前私の英語の授業が始まった。,6時以前私の英語の授業が始まった。,Neutral,0.20833333333333334,SINGLE_day_time_24,False,Forward Past
2735,13時以降、私の英語の授業が始まった。,20時以前、私の英語の授業が始まった。,Neutral,0.2916666666666667,SINGLE_day_time_24,False,Backward Past
2736,5時以降、私の英語の授業が始まった。,15時以前、私の英語の授業が始まった。,Neutral,0.4166666666666667,SINGLE_day_time_24,False,Backward Past
2737,9時以降、私の英語の授業が始まった。,4時以降、私の英語の授業が始まった。,Entailment,0.20833333333333334,SINGLE_day_time_24,False,Backward Past
2738,19時以降、私の英語の授業が始まった。,20時以前、私の英語の授業が始まった。,Neutral,0.041666666666666664,SINGLE_day_time_24,False,Backward Past
2739,21時以前、私の英語の授業が始まった。,15時以前、私の英語の授業が始まった。,Neutral,0.25,SINGLE_day_time_24,False,Backward Past
2740,5日に私の英語の授業が始まった。,2日以前私の英語の授業が始まった。,Contradiction,0.10714285714285714,SINGLE_date,True,Forward Past
2741,5日に私の英語の授業が始まった。,19日以前私の英語の授業が始まった。,Entailment,0.5,SINGLE_date,True,Forward Past
2742,9日に私の英語の授業が始まった。,19日以降私の英語の授業が始まった。,Contradiction,0.35714285714285715,SINGLE_date,True,Forward Past
2743,21日に私の英語の授業が始まった。,9日以降私の英語の授業が始まった。,Entailment,0.42857142857142855,SINGLE_date,True,Forward Past
2744,17日に私の英語の授業が始まった。,24日以降私の英語の授業が始まった。,Contradiction,0.25,SINGLE_date,True,Forward Past
2745,24日に、私の英語の授業が始まった。,24日以降、私の英語の授業が始まった。,Entailment,0.0,SINGLE_date,True,Backward Past
2746,14日に、私の英語の授業が始まった。,17日以前、私の英語の授業が始まった。,Entailment,0.10714285714285714,SINGLE_date,True,Backward Past
2747,26日に、私の英語の授業が始まった。,20日以前、私の英語の授業が始まった。,Contradiction,0.21428571428571427,SINGLE_date,True,Backward Past
2748,12日に、私の英語の授業が始まった。,9日以降、私の英語の授業が始まった。,Entailment,0.10714285714285714,SINGLE_date,True,Backward Past
2749,26日に、私の英語の授業が始まった。,18日以降、私の英語の授業が始まった。,Entailment,0.2857142857142857,SINGLE_date,True,Backward Past
2750,10日以降私の英語の授業が始まった。,2日以降私の英語の授業が始まった。,Entailment,0.2857142857142857,SINGLE_date,False,Forward Past
2751,18日以前私の英語の授業が始まった。,19日以前私の英語の授業が始まった。,Entailment,0.03571428571428571,SINGLE_date,False,Forward Past
2752,19日以前私の英語の授業が始まった。,25日以前私の英語の授業が始まった。,Entailment,0.21428571428571427,SINGLE_date,False,Forward Past
2753,14日以前私の英語の授業が始まった。,5日以前私の英語の授業が始まった。,Neutral,0.32142857142857145,SINGLE_date,False,Forward Past
2754,15日以降私の英語の授業が始まった。,16日以前私の英語の授業が始まった。,Neutral,0.03571428571428571,SINGLE_date,False,Forward Past
2755,12日以降、私の英語の授業が始まった。,12日以前、私の英語の授業が始まった。,Neutral,0.0,SINGLE_date,False,Backward Past
2756,27日以前、私の英語の授業が始まった。,22日以前、私の英語の授業が始まった。,Neutral,0.17857142857142858,SINGLE_date,False,Backward Past
2757,4日以前、私の英語の授業が始まった。,11日以降、私の英語の授業が始まった。,Contradiction,0.25,SINGLE_date,False,Backward Past
2758,13日以前、私の英語の授業が始まった。,12日以前、私の英語の授業が始まった。,Neutral,0.03571428571428571,SINGLE_date,False,Backward Past
2759,23日以前、私の英語の授業が始まった。,17日以前、私の英語の授業が始まった。,Neutral,0.21428571428571427,SINGLE_date,False,Backward Past
2760,午前12時にコーディング大会が始まった。,2時以前コーディング大会が始まった。,Contradiction,0.375,MULTI_day_time,True,Forward Past
2761,12時にコーディング大会が始まった。,午後10時以降コーディング大会が始まった。,Contradiction,0.375,MULTI_day_time,True,Forward Past
2762,1時にコーディング大会が始まった。,午前6時以前コーディング大会が始まった。,Entailment,0.16666666666666666,MULTI_day_time,True,Forward Past
2763,午後7時にコーディング大会が始まった。,23時以前コーディング大会が始まった。,Entailment,0.20833333333333334,MULTI_day_time,True,Forward Past
2764,5時にコーディング大会が始まった。,午後3時以降コーディング大会が始まった。,Contradiction,0.375,MULTI_day_time,True,Forward Past
2765,午前10時に、コーディング大会が始まった。,8時以前、コーディング大会が始まった。,Contradiction,0.041666666666666664,MULTI_day_time,True,Backward Past
2766,午後9時に、コーディング大会が始まった。,19時以前、コーディング大会が始まった。,Contradiction,0.041666666666666664,MULTI_day_time,True,Backward Past
2767,4時に、コーディング大会が始まった。,午前8時以降、コーディング大会が始まった。,Contradiction,0.125,MULTI_day_time,True,Backward Past
2768,3時に、コーディング大会が始まった。,午前10時以降、コーディング大会が始まった。,Contradiction,0.25,MULTI_day_time,True,Backward Past
2769,午前10時に、コーディング大会が始まった。,21時以前、コーディング大会が始まった。,Entailment,0.5,MULTI_day_time,True,Backward Past
2770,午後10時以降コーディング大会が始まった。,18時以前コーディング大会が始まった。,Contradiction,0.125,MULTI_day_time,False,Forward Past
2771,午前4時以前コーディング大会が始まった。,3時以降コーディング大会が始まった。,Neutral,0.0,MULTI_day_time,False,Forward Past
2772,9時以前コーディング大会が始まった。,午後1時以降コーディング大会が始まった。,Contradiction,0.125,MULTI_day_time,False,Forward Past
2773,午前7時以降コーディング大会が始まった。,13時以前コーディング大会が始まった。,Neutral,0.2916666666666667,MULTI_day_time,False,Forward Past
2774,20時以降コーディング大会が始まった。,午後6時以降コーディング大会が始まった。,Entailment,0.125,MULTI_day_time,False,Forward Past
2775,22時以降、コーディング大会が始まった。,午後5時以降、コーディング大会が始まった。,Entailment,0.25,MULTI_day_time,False,Backward Past
2776,午前3時以降、コーディング大会が始まった。,10時以前、コーディング大会が始まった。,Neutral,0.3333333333333333,MULTI_day_time,False,Backward Past
2777,12時以降、コーディング大会が始まった。,午後9時以降、コーディング大会が始まった。,Neutral,0.3333333333333333,MULTI_day_time,False,Backward Past
2778,10時以前、コーディング大会が始まった。,午後9時以降、コーディング大会が始まった。,Contradiction,0.4166666666666667,MULTI_day_time,False,Backward Past
2779,5時以降、コーディング大会が始まった。,午後6時以前、コーディング大会が始まった。,Neutral,0.5,MULTI_day_time,False,Backward Past
2780,金曜日にコーディング大会が始まった。,火曜日以降コーディング大会が始まった。,Entailment,0.42857142857142855,SINGLE_day,True,Forward Past
2781,水曜日にコーディング大会が始まった。,日曜日以降コーディング大会が始まった。,Entailment,0.42857142857142855,SINGLE_day,True,Forward Past
2782,金曜日にコーディング大会が始まった。,木曜日以降コーディング大会が始まった。,Entailment,0.14285714285714285,SINGLE_day,True,Forward Past
2783,水曜日にコーディング大会が始まった。,日曜日以前コーディング大会が始まった。,Contradiction,0.42857142857142855,SINGLE_day,True,Forward Past
2784,火曜日にコーディング大会が始まった。,月曜日以降コーディング大会が始まった。,Entailment,0.14285714285714285,SINGLE_day,True,Forward Past
2785,水曜日に、コーディング大会が始まった。,金曜日以降、コーディング大会が始まった。,Contradiction,0.2857142857142857,SINGLE_day,True,Backward Past
2786,水曜日に、コーディング大会が始まった。,月曜日以降、コーディング大会が始まった。,Entailment,0.2857142857142857,SINGLE_day,True,Backward Past
2787,月曜日に、コーディング大会が始まった。,月曜日以降、コーディング大会が始まった。,Entailment,0.0,SINGLE_day,True,Backward Past
2788,水曜日に、コーディング大会が始まった。,土曜日以降、コーディング大会が始まった。,Contradiction,0.42857142857142855,SINGLE_day,True,Backward Past
2789,水曜日に、コーディング大会が始まった。,金曜日以前、コーディング大会が始まった。,Entailment,0.2857142857142857,SINGLE_day,True,Backward Past
2790,土曜日以前コーディング大会が始まった。,木曜日以降コーディング大会が始まった。,Neutral,0.2857142857142857,SINGLE_day,False,Forward Past
2791,木曜日以降コーディング大会が始まった。,火曜日以前コーディング大会が始まった。,Contradiction,0.2857142857142857,SINGLE_day,False,Forward Past
2792,土曜日以降コーディング大会が始まった。,金曜日以降コーディング大会が始まった。,Entailment,0.14285714285714285,SINGLE_day,False,Forward Past
2793,日曜日以降コーディング大会が始まった。,火曜日以前コーディング大会が始まった。,Neutral,0.2857142857142857,SINGLE_day,False,Forward Past
2794,金曜日以前コーディング大会が始まった。,木曜日以降コーディング大会が始まった。,Neutral,0.14285714285714285,SINGLE_day,False,Forward Past
2795,金曜日以降、コーディング大会が始まった。,水曜日以降、コーディング大会が始まった。,Entailment,0.2857142857142857,SINGLE_day,False,Backward Past
2796,水曜日以降、コーディング大会が始まった。,土曜日以前、コーディング大会が始まった。,Neutral,0.42857142857142855,SINGLE_day,False,Backward Past
2797,金曜日以降、コーディング大会が始まった。,金曜日以前、コーディング大会が始まった。,Neutral,0.0,SINGLE_day,False,Backward Past
2798,木曜日以降、コーディング大会が始まった。,月曜日以前、コーディング大会が始まった。,Contradiction,0.42857142857142855,SINGLE_day,False,Backward Past
2799,木曜日以前、コーディング大会が始まった。,金曜日以前、コーディング大会が始まった。,Entailment,0.14285714285714285,SINGLE_day,False,Backward Past
2800,午前11時にコーディング大会が始まった。,午前12時以前コーディング大会が始まった。,Entailment,0.041666666666666664,SINGLE_day_time_12,True,Forward Past
2801,午前12時にコーディング大会が始まった。,午後9時以降コーディング大会が始まった。,Contradiction,0.375,SINGLE_day_time_12,True,Forward Past
2802,午前7時にコーディング大会が始まった。,午前1時以降コーディング大会が始まった。,Entailment,0.25,SINGLE_day_time_12,True,Forward Past
2803,午前6時にコーディング大会が始まった。,午前4時以前コーディング大会が始まった。,Contradiction,0.08333333333333333,SINGLE_day_time_12,True,Forward Past
2804,午後11時にコーディング大会が始まった。,午後3時以降コーディング大会が始まった。,Entailment,0.3333333333333333,SINGLE_day_time_12,True,Forward Past
2805,午前6時に、コーディング大会が始まった。,午後5時以降、コーディング大会が始まった。,Contradiction,0.4583333333333333,SINGLE_day_time_12,True,Backward Past
2806,午前4時に、コーディング大会が始まった。,午後4時以降、コーディング大会が始まった。,Contradiction,0.5,SINGLE_day_time_12,True,Backward Past
2807,午後6時に、コーディング大会が始まった。,午後12時以前、コーディング大会が始まった。,Entailment,0.25,SINGLE_day_time_12,True,Backward Past
2808,午前7時に、コーディング大会が始まった。,午後2時以降、コーディング大会が始まった。,Contradiction,0.2916666666666667,SINGLE_day_time_12,True,Backward Past
2809,午後9時に、コーディング大会が始まった。,午後2時以前、コーディング大会が始まった。,Contradiction,0.2916666666666667,SINGLE_day_time_12,True,Backward Past
2810,午後3時以降コーディング大会が始まった。,午前9時以前コーディング大会が始まった。,Contradiction,0.25,SINGLE_day_time_12,False,Forward Past
2811,午前4時以前コーディング大会が始まった。,午後3時以降コーディング大会が始まった。,Contradiction,0.4583333333333333,SINGLE_day_time_12,False,Forward Past
2812,午後3時以降コーディング大会が始まった。,午後4時以降コーディング大会が始まった。,Neutral,0.041666666666666664,SINGLE_day_time_12,False,Forward Past
2813,午前8時以降コーディング大会が始まった。,午前4時以前コーディング大会が始まった。,Contradiction,0.16666666666666666,SINGLE_day_time_12,False,Forward Past
2814,午前10時以前コーディング大会が始まった。,午前3時以降コーディング大会が始まった。,Neutral,0.2916666666666667,SINGLE_day_time_12,False,Forward Past
2815,午前6時以降、コーディング大会が始まった。,午前5時以降、コーディング大会が始まった。,Entailment,0.041666666666666664,SINGLE_day_time_12,False,Backward Past
2816,午前1時以前、コーディング大会が始まった。,午前2時以前、コーディング大会が始まった。,Entailment,0.041666666666666664,SINGLE_day_time_12,False,Backward Past
2817,午後8時以降、コーディング大会が始まった。,午後1時以前、コーディング大会が始まった。,Contradiction,0.2916666666666667,SINGLE_day_time_12,False,Backward Past
2818,午前9時以降、コーディング大会が始まった。,午後6時以降、コーディング大会が始まった。,Neutral,0.375,SINGLE_day_time_12,False,Backward Past
2819,午後1時以降、コーディング大会が始まった。,午後2時以降、コーディング大会が始まった。,Neutral,0.041666666666666664,SINGLE_day_time_12,False,Backward Past
2820,8時にコーディング大会が始まった。,2時以前コーディング大会が始まった。,Contradiction,0.25,SINGLE_day_time_24,True,Forward Past
2821,3時にコーディング大会が始まった。,10時以降コーディング大会が始まった。,Contradiction,0.2916666666666667,SINGLE_day_time_24,True,Forward Past
2822,11時にコーディング大会が始まった。,13時以前コーディング大会が始まった。,Entailment,0.08333333333333333,SINGLE_day_time_24,True,Forward Past
2823,16時にコーディング大会が始まった。,23時以降コーディング大会が始まった。,Contradiction,0.2916666666666667,SINGLE_day_time_24,True,Forward Past
2824,3時にコーディング大会が始まった。,1時以前コーディング大会が始まった。,Contradiction,0.08333333333333333,SINGLE_day_time_24,True,Forward Past
2825,12時に、コーディング大会が始まった。,21時以降、コーディング大会が始まった。,Contradiction,0.375,SINGLE_day_time_24,True,Backward Past
2826,10時に、コーディング大会が始まった。,21時以降、コーディング大会が始まった。,Contradiction,0.4583333333333333,SINGLE_day_time_24,True,Backward Past
2827,6時に、コーディング大会が始まった。,16時以前、コーディング大会が始まった。,Entailment,0.4166666666666667,SINGLE_day_time_24,True,Backward Past
2828,5時に、コーディング大会が始まった。,1時以前、コーディング大会が始まった。,Contradiction,0.16666666666666666,SINGLE_day_time_24,True,Backward Past
2829,14時に、コーディング大会が始まった。,22時以前、コーディング大会が始まった。,Entailment,0.3333333333333333,SINGLE_day_time_24,True,Backward Past
2830,23時以前コーディング大会が始まった。,14時以前コーディング大会が始まった。,Neutral,0.375,SINGLE_day_time_24,False,Forward Past
2831,11時以前コーディング大会が始まった。,18時以前コーディング大会が始まった。,Entailment,0.2916666666666667,SINGLE_day_time_24,False,Forward Past
2832,8時以前コーディング大会が始まった。,6時以前コーディング大会が始まった。,Neutral,0.08333333333333333,SINGLE_day_time_24,False,Forward Past
2833,4時以前コーディング大会が始まった。,5時以降コーディング大会が始まった。,Contradiction,0.041666666666666664,SINGLE_day_time_24,False,Forward Past
2834,14時以降コーディング大会が始まった。,8時以降コーディング大会が始まった。,Entailment,0.25,SINGLE_day_time_24,False,Forward Past
2835,1時以降、コーディング大会が始まった。,0時以降、コーディング大会が始まった。,Entailment,0.041666666666666664,SINGLE_day_time_24,False,Backward Past
2836,8時以前、コーディング大会が始まった。,6時以前、コーディング大会が始まった。,Neutral,0.08333333333333333,SINGLE_day_time_24,False,Backward Past
2837,8時以前、コーディング大会が始まった。,4時以前、コーディング大会が始まった。,Neutral,0.16666666666666666,SINGLE_day_time_24,False,Backward Past
2838,14時以前、コーディング大会が始まった。,6時以降、コーディング大会が始まった。,Neutral,0.3333333333333333,SINGLE_day_time_24,False,Backward Past
2839,11時以降、コーディング大会が始まった。,14時以前、コーディング大会が始まった。,Neutral,0.125,SINGLE_day_time_24,False,Backward Past
2840,3日にコーディング大会が始まった。,11日以前コーディング大会が始まった。,Entailment,0.2857142857142857,SINGLE_date,True,Forward Past
2841,6日にコーディング大会が始まった。,8日以前コーディング大会が始まった。,Entailment,0.07142857142857142,SINGLE_date,True,Forward Past
2842,7日にコーディング大会が始まった。,8日以降コーディング大会が始まった。,Contradiction,0.03571428571428571,SINGLE_date,True,Forward Past
2843,1日にコーディング大会が始まった。,9日以降コーディング大会が始まった。,Contradiction,0.2857142857142857,SINGLE_date,True,Forward Past
2844,14日にコーディング大会が始まった。,24日以前コーディング大会が始まった。,Entailment,0.35714285714285715,SINGLE_date,True,Forward Past
2845,18日に、コーディング大会が始まった。,5日以降、コーディング大会が始まった。,Entailment,0.4642857142857143,SINGLE_date,True,Backward Past
2846,12日に、コーディング大会が始まった。,6日以降、コーディング大会が始まった。,Entailment,0.21428571428571427,SINGLE_date,True,Backward Past
2847,21日に、コーディング大会が始まった。,10日以降、コーディング大会が始まった。,Entailment,0.39285714285714285,SINGLE_date,True,Backward Past
2848,19日に、コーディング大会が始まった。,10日以降、コーディング大会が始まった。,Entailment,0.32142857142857145,SINGLE_date,True,Backward Past
2849,15日に、コーディング大会が始まった。,1日以前、コーディング大会が始まった。,Contradiction,0.5,SINGLE_date,True,Backward Past
2850,28日以前コーディング大会が始まった。,14日以降コーディング大会が始まった。,Neutral,0.5,SINGLE_date,False,Forward Past
2851,27日以前コーディング大会が始まった。,17日以降コーディング大会が始まった。,Neutral,0.35714285714285715,SINGLE_date,False,Forward Past
2852,18日以降コーディング大会が始まった。,22日以降コーディング大会が始まった。,Neutral,0.14285714285714285,SINGLE_date,False,Forward Past
2853,28日以前コーディング大会が始まった。,27日以前コーディング大会が始まった。,Neutral,0.03571428571428571,SINGLE_date,False,Forward Past
2854,25日以降コーディング大会が始まった。,25日以前コーディング大会が始まった。,Neutral,0.0,SINGLE_date,False,Forward Past
2855,13日以降、コーディング大会が始まった。,24日以前、コーディング大会が始まった。,Neutral,0.39285714285714285,SINGLE_date,False,Backward Past
2856,10日以降、コーディング大会が始まった。,18日以前、コーディング大会が始まった。,Neutral,0.2857142857142857,SINGLE_date,False,Backward Past
2857,25日以前、コーディング大会が始まった。,16日以前、コーディング大会が始まった。,Neutral,0.32142857142857145,SINGLE_date,False,Backward Past
2858,7日以前、コーディング大会が始まった。,7日以降、コーディング大会が始まった。,Neutral,0.0,SINGLE_date,False,Backward Past
2859,17日以降、コーディング大会が始まった。,9日以降、コーディング大会が始まった。,Entailment,0.2857142857142857,SINGLE_date,False,Backward Past
2860,午前2時にミーティングが始まった。,5時以降ミーティングが始まった。,Contradiction,0.16666666666666666,MULTI_day_time,True,Forward Past
2861,20時にミーティングが始まった。,午後2時以前ミーティングが始まった。,Contradiction,0.2916666666666667,MULTI_day_time,True,Forward Past
2862,午前7時にミーティングが始まった。,16時以前ミーティングが始まった。,Entailment,0.4166666666666667,MULTI_day_time,True,Forward Past
2863,午前12時にミーティングが始まった。,9時以前ミーティングが始まった。,Contradiction,0.08333333333333333,MULTI_day_time,True,Forward Past
2864,午前10時にミーティングが始まった。,16時以降ミーティングが始まった。,Contradiction,0.2916666666666667,MULTI_day_time,True,Forward Past
2865,5時に、ミーティングが始まった。,午後1時以降、ミーティングが始まった。,Contradiction,0.2916666666666667,MULTI_day_time,True,Backward Past
2866,午前8時に、ミーティングが始まった。,11時以降、ミーティングが始まった。,Contradiction,0.16666666666666666,MULTI_day_time,True,Backward Past
2867,午後5時に、ミーティングが始まった。,7時以前、ミーティングが始まった。,Contradiction,0.375,MULTI_day_time,True,Backward Past
2868,2時に、ミーティングが始まった。,午後3時以降、ミーティングが始まった。,Contradiction,0.5,MULTI_day_time,True,Backward Past
2869,午後11時に、ミーティングが始まった。,16時以前、ミーティングが始まった。,Contradiction,0.25,MULTI_day_time,True,Backward Past
2870,午後12時以前ミーティングが始まった。,15時以前ミーティングが始まった。,Neutral,0.3333333333333333,MULTI_day_time,False,Forward Past
2871,午後5時以前ミーティングが始まった。,22時以降ミーティングが始まった。,Contradiction,0.25,MULTI_day_time,False,Forward Past
2872,4時以前ミーティングが始まった。,午後4時以前ミーティングが始まった。,Entailment,0.4583333333333333,MULTI_day_time,False,Forward Past
2873,12時以前ミーティングが始まった。,午後1時以降ミーティングが始まった。,Neutral,0.0,MULTI_day_time,False,Forward Past
2874,午前2時以前ミーティングが始まった。,3時以降ミーティングが始まった。,Contradiction,0.08333333333333333,MULTI_day_time,False,Forward Past
2875,13時以前、ミーティングが始まった。,午後9時以前、ミーティングが始まった。,Entailment,0.2916666666666667,MULTI_day_time,False,Backward Past
2876,午後3時以降、ミーティングが始まった。,4時以前、ミーティングが始まった。,Contradiction,0.4166666666666667,MULTI_day_time,False,Backward Past
2877,14時以降、ミーティングが始まった。,午後11時以前、ミーティングが始まった。,Neutral,0.3333333333333333,MULTI_day_time,False,Backward Past
2878,午前4時以前、ミーティングが始まった。,9時以前、ミーティングが始まった。,Entailment,0.25,MULTI_day_time,False,Backward Past
2879,午後12時以前、ミーティングが始まった。,20時以降、ミーティングが始まった。,Neutral,0.125,MULTI_day_time,False,Backward Past
2880,午前6時にミーティングが始まった。,午前6時以降ミーティングが始まった。,Entailment,0.0,SINGLE_day_time_12,True,Forward Past
2881,午前5時にミーティングが始まった。,午前7時以降ミーティングが始まった。,Contradiction,0.08333333333333333,SINGLE_day_time_12,True,Forward Past
2882,午後4時にミーティングが始まった。,午後11時以降ミーティングが始まった。,Contradiction,0.2916666666666667,SINGLE_day_time_12,True,Forward Past
2883,午後4時にミーティングが始まった。,午後10時以前ミーティングが始まった。,Entailment,0.25,SINGLE_day_time_12,True,Forward Past
2884,午後2時にミーティングが始まった。,午後9時以前ミーティングが始まった。,Entailment,0.2916666666666667,SINGLE_day_time_12,True,Forward Past
2885,午後9時に、ミーティングが始まった。,午後5時以前、ミーティングが始まった。,Contradiction,0.16666666666666666,SINGLE_day_time_12,True,Backward Past
2886,午前6時に、ミーティングが始まった。,午前5時以降、ミーティングが始まった。,Entailment,0.041666666666666664,SINGLE_day_time_12,True,Backward Past
2887,午後1時に、ミーティングが始まった。,午前9時以降、ミーティングが始まった。,Entailment,0.16666666666666666,SINGLE_day_time_12,True,Backward Past
2888,午前10時に、ミーティングが始まった。,午前1時以前、ミーティングが始まった。,Contradiction,0.375,SINGLE_day_time_12,True,Backward Past
2889,午前8時に、ミーティングが始まった。,午後1時以降、ミーティングが始まった。,Contradiction,0.20833333333333334,SINGLE_day_time_12,True,Backward Past
2890,午後3時以前ミーティングが始まった。,午前4時以前ミーティングが始まった。,Neutral,0.4583333333333333,SINGLE_day_time_12,False,Forward Past
2891,午後8時以降ミーティングが始まった。,午後1時以降ミーティングが始まった。,Entailment,0.2916666666666667,SINGLE_day_time_12,False,Forward Past
2892,午後5時以前ミーティングが始まった。,午前10時以降ミーティングが始まった。,Neutral,0.2916666666666667,SINGLE_day_time_12,False,Forward Past
2893,午前5時以前ミーティングが始まった。,午後3時以前ミーティングが始まった。,Entailment,0.4166666666666667,SINGLE_day_time_12,False,Forward Past
2894,午前11時以前ミーティングが始まった。,午前8時以前ミーティングが始まった。,Neutral,0.125,SINGLE_day_time_12,False,Forward Past
2895,午後4時以前、ミーティングが始まった。,午前6時以降、ミーティングが始まった。,Neutral,0.4166666666666667,SINGLE_day_time_12,False,Backward Past
2896,午前8時以降、ミーティングが始まった。,午前3時以降、ミーティングが始まった。,Entailment,0.20833333333333334,SINGLE_day_time_12,False,Backward Past
2897,午後9時以降、ミーティングが始まった。,午前9時以降、ミーティングが始まった。,Entailment,0.5,SINGLE_day_time_12,False,Backward Past
2898,午前9時以前、ミーティングが始まった。,午前9時以降、ミーティングが始まった。,Neutral,0.0,SINGLE_day_time_12,False,Backward Past
2899,午後5時以降、ミーティングが始まった。,午後10時以降、ミーティングが始まった。,Neutral,0.20833333333333334,SINGLE_day_time_12,False,Backward Past
2900,20時にミーティングが始まった。,14時以前ミーティングが始まった。,Contradiction,0.25,SINGLE_day_time_24,True,Forward Past
2901,17時にミーティングが始まった。,23時以降ミーティングが始まった。,Contradiction,0.25,SINGLE_day_time_24,True,Forward Past
2902,12時にミーティングが始まった。,10時以降ミーティングが始まった。,Entailment,0.08333333333333333,SINGLE_day_time_24,True,Forward Past
2903,13時にミーティングが始まった。,12時以降ミーティングが始まった。,Entailment,0.041666666666666664,SINGLE_day_time_24,True,Forward Past
2904,6時にミーティングが始まった。,1時以降ミーティングが始まった。,Entailment,0.20833333333333334,SINGLE_day_time_24,True,Forward Past
2905,10時に、ミーティングが始まった。,11時以前、ミーティングが始まった。,Entailment,0.041666666666666664,SINGLE_day_time_24,True,Backward Past
2906,12時に、ミーティングが始まった。,20時以降、ミーティングが始まった。,Contradiction,0.3333333333333333,SINGLE_day_time_24,True,Backward Past
2907,3時に、ミーティングが始まった。,14時以降、ミーティングが始まった。,Contradiction,0.4583333333333333,SINGLE_day_time_24,True,Backward Past
2908,14時に、ミーティングが始まった。,17時以前、ミーティングが始まった。,Entailment,0.125,SINGLE_day_time_24,True,Backward Past
2909,16時に、ミーティングが始まった。,22時以降、ミーティングが始まった。,Contradiction,0.25,SINGLE_day_time_24,True,Backward Past
2910,22時以前ミーティングが始まった。,23時以前ミーティングが始まった。,Entailment,0.041666666666666664,SINGLE_day_time_24,False,Forward Past
2911,12時以降ミーティングが始まった。,13時以前ミーティングが始まった。,Neutral,0.041666666666666664,SINGLE_day_time_24,False,Forward Past
2912,17時以前ミーティングが始まった。,6時以前ミーティングが始まった。,Neutral,0.4583333333333333,SINGLE_day_time_24,False,Forward Past
2913,22時以前ミーティングが始まった。,11時以降ミーティングが始まった。,Neutral,0.4583333333333333,SINGLE_day_time_24,False,Forward Past
2914,22時以前ミーティングが始まった。,19時以前ミーティングが始まった。,Neutral,0.125,SINGLE_day_time_24,False,Forward Past
2915,18時以降、ミーティングが始まった。,11時以降、ミーティングが始まった。,Entailment,0.2916666666666667,SINGLE_day_time_24,False,Backward Past
2916,12時以前、ミーティングが始まった。,23時以前、ミーティングが始まった。,Entailment,0.4583333333333333,SINGLE_day_time_24,False,Backward Past
2917,9時以降、ミーティングが始まった。,17時以降、ミーティングが始まった。,Neutral,0.3333333333333333,SINGLE_day_time_24,False,Backward Past
2918,3時以降、ミーティングが始まった。,4時以降、ミーティングが始まった。,Neutral,0.041666666666666664,SINGLE_day_time_24,False,Backward Past
2919,10時以前、ミーティングが始まった。,15時以前、ミーティングが始まった。,Entailment,0.20833333333333334,SINGLE_day_time_24,False,Backward Past
2920,午前8時に私はオフィスでの休暇を開始した。,11時以降私はオフィスでの休暇を開始した。,Contradiction,0.16666666666666666,MULTI_day_time,True,Forward Past
2921,午前2時に私はオフィスでの休暇を開始した。,9時以前私はオフィスでの休暇を開始した。,Entailment,0.3333333333333333,MULTI_day_time,True,Forward Past
2922,午後1時に私はオフィスでの休暇を開始した。,2時以前私はオフィスでの休暇を開始した。,Contradiction,0.4166666666666667,MULTI_day_time,True,Forward Past
2923,15時に私はオフィスでの休暇を開始した。,午前5時以前私はオフィスでの休暇を開始した。,Contradiction,0.4583333333333333,MULTI_day_time,True,Forward Past
2924,午後1時に私はオフィスでの休暇を開始した。,19時以前私はオフィスでの休暇を開始した。,Entailment,0.2916666666666667,MULTI_day_time,True,Forward Past
